message,attributes,tags,timestamp
Traceback (most recent call last):,"{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:27.815399477Z
"  File ""/usr/local/lib/python3.11/site-packages/uvicorn/protocols/http/h11_impl.py"", line 408, in run_asgi","{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:27.815403318Z
    result = await app(  # type: ignore[func-returns-value],"{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:27.815407118Z
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^,"{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:27.815411309Z
"  File ""/usr/local/lib/python3.11/site-packages/uvicorn/middleware/proxy_headers.py"", line 84, in __call__","{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:27.815415496Z
"    return await self.app(scope, receive, send)","{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:27.815419632Z
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^,"{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:27.815423171Z
"  File ""/usr/local/lib/python3.11/site-packages/fastapi/applications.py"", line 1054, in __call__","{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:27.815427870Z
"    await super().__call__(scope, receive, send)","{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:27.815432718Z
"  File ""/usr/local/lib/python3.11/site-packages/starlette/applications.py"", line 123, in __call__","{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:27.815438939Z
"    await self.middleware_stack(scope, receive, send)","{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:27.815445822Z
"  File ""/usr/local/lib/python3.11/site-packages/starlette/middleware/errors.py"", line 186, in __call__","{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:27.815451721Z
    raise exc,"{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:27.815456697Z
"  File ""/usr/local/lib/python3.11/site-packages/starlette/middleware/errors.py"", line 164, in __call__","{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:27.817344205Z
"    await self.app(scope, receive, _send)","{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:27.817349859Z
"  File ""/usr/local/lib/python3.11/site-packages/starlette/middleware/base.py"", line 189, in __call__","{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:27.817354779Z
    with collapse_excgroups():,"{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:27.817362906Z
"  File ""/usr/local/lib/python3.11/contextlib.py"", line 158, in __exit__","{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:27.817367830Z
"    self.gen.throw(typ, value, traceback)","{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:27.817372641Z
"  File ""/usr/local/lib/python3.11/site-packages/starlette/_utils.py"", line 91, in collapse_excgroups","{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:27.817377226Z
    raise exc,"{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:27.817381835Z
"  File ""/usr/local/lib/python3.11/site-packages/starlette/middleware/base.py"", line 191, in __call__","{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:27.817386557Z
"    response = await self.dispatch_func(request, call_next)","{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:27.817392420Z
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^,"{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:27.817396776Z
"  File ""/app/main.py"", line 113, in handle_forwarded_proto","{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:27.817400857Z
    response = await call_next(request),"{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:27.817405997Z
               ^^^^^^^^^^^^^^^^^^^^^^^^,"{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:27.817409974Z
"  File ""/usr/local/lib/python3.11/site-packages/starlette/middleware/base.py"", line 165, in call_next","{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:27.817414027Z
    raise app_exc,"{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:27.817420199Z
"  File ""/usr/local/lib/python3.11/site-packages/starlette/middleware/base.py"", line 151, in coro","{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:27.817424160Z
"    await self.app(scope, receive_or_disconnect, send_no_error)","{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:27.817428549Z
"  File ""/usr/local/lib/python3.11/site-packages/starlette/middleware/cors.py"", line 91, in __call__","{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:27.817432486Z
"    await self.simple_response(scope, receive, send, request_headers=headers)","{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:27.818496589Z
"  File ""/usr/local/lib/python3.11/site-packages/starlette/middleware/cors.py"", line 146, in simple_response","{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:27.818503924Z
"    await self.app(scope, receive, send)","{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:27.818512774Z
"  File ""/usr/local/lib/python3.11/site-packages/starlette/middleware/exceptions.py"", line 62, in __call__","{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:27.818517504Z
"    await wrap_app_handling_exceptions(self.app, conn)(scope, receive, send)","{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:27.818521834Z
"  File ""/usr/local/lib/python3.11/site-packages/starlette/_exception_handler.py"", line 64, in wrapped_app","{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:27.818526356Z
    raise exc,"{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:27.818530681Z
"  File ""/usr/local/lib/python3.11/site-packages/starlette/_exception_handler.py"", line 53, in wrapped_app","{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:27.818535835Z
"    await app(scope, receive, sender)","{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:27.818540075Z
"  File ""/usr/local/lib/python3.11/site-packages/starlette/routing.py"", line 762, in __call__","{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:27.818544037Z
"    await self.middleware_stack(scope, receive, send)","{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:27.818547874Z
"  File ""/usr/local/lib/python3.11/site-packages/starlette/routing.py"", line 782, in app","{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:27.818552197Z
"    await route.handle(scope, receive, send)","{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:27.818556088Z
"  File ""/usr/local/lib/python3.11/site-packages/starlette/routing.py"", line 297, in handle","{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:27.818560147Z
"    await self.app(scope, receive, send)","{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:27.818564424Z
"  File ""/usr/local/lib/python3.11/site-packages/starlette/routing.py"", line 77, in app","{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:27.818568386Z
"    await wrap_app_handling_exceptions(app, request)(scope, receive, send)","{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:27.818572156Z
"  File ""/usr/local/lib/python3.11/site-packages/starlette/_exception_handler.py"", line 64, in wrapped_app","{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:27.818576571Z
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^,"{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:27.820130240Z
    raise exc,"{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:27.820134224Z
"  File ""/usr/local/lib/python3.11/site-packages/starlette/_exception_handler.py"", line 53, in wrapped_app","{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:27.820141990Z
